Freq(MHz),Loss
16928.75,-10.83
16940.9375,-10.90
16953.125,-10.88
16965.3125,-10.99
16977.5,-11.09
16989.6875,-11.15
17001.875,-11.26
17014.0625,-11.32
17026.25,-11.30
17038.4375,-11.38
17050.625,-11.40
17062.8125,-11.42
17075,-11.38
17087.1875,-11.30
17099.375,-11.24
17111.5625,-11.11
17123.75,-11.03
17135.9375,-11.01
17148.125,-10.93
17160.3125,-10.90
17172.5,-10.86
17184.6875,-10.80
17196.875,-10.92
17209.0625,-10.99
17221.25,-11.07
17233.4375,-11.15
17245.625,-11.28
17257.8125,-11.38
17270,-11.50
17282.1875,-11.62
17294.375,-11.67
17306.5625,-11.68
17318.75,-11.66
17330.9375,-11.60
17343.125,-11.58
17355.3125,-11.56
17367.5,-11.50
17379.6875,-11.37
17391.875,-11.30
17404.0625,-11.21
17416.25,-11.16
17428.4375,-11.06
17440.625,-11.05
17452.8125,-11.07
17465,-11.10
17477.1875,-11.15
17489.375,-11.18
17501.5625,-11.26
17513.75,-11.31
17525.9375,-11.33
17538.125,-11.52
17550.3125,-11.60
17562.5,-11.60
17574.6875,-11.73
17586.875,-11.79
17599.0625,-11.88
17611.25,-11.91
17623.4375,-11.99
17635.625,-11.98
17647.8125,-12.00
17660,-12.10
17672.1875,-12.03
17684.375,-12.04
17696.5625,-12.06
17708.75,-11.96
17720.9375,-11.83
17733.125,-11.77
17745.3125,-11.74
17757.5,-11.81
17769.6875,-11.64
17781.875,-11.53
17794.0625,-11.44
17806.25,-11.32
17818.4375,-11.26
17830.625,-11.32
17842.8125,-11.26
17855,-11.37
17867.1875,-11.46
17879.375,-11.71
17891.5625,-11.80
17903.75,-12.01
17915.9375,-12.20
17928.125,-12.31
17940.3125,-12.50
17952.5,-12.74
17964.6875,-12.86
17976.875,-12.96
17989.0625,-13.05
18001.25,-13.03
18013.4375,-12.98
18025.625,-12.91
18037.8125,-12.71
18050,-12.53
18062.1875,-12.35
18074.375,-12.16
18086.5625,-11.99
18098.75,-11.90
18110.9375,-11.77
18123.125,-11.83
18135.3125,-11.86
18147.5,-11.93
18159.6875,-12.11
18171.875,-12.29
18184.0625,-12.47
18196.25,-12.61
18208.4375,-12.79
18220.625,-12.84
18232.8125,-12.97
18245,-12.93
18257.1875,-12.90
18269.375,-12.92
18281.5625,-12.91
18293.75,-12.84
18305.9375,-12.77
18318.125,-12.62
18330.3125,-12.59
18342.5,-12.45
18354.6875,-12.33
18366.875,-12.34
18379.0625,-12.24
18391.25,-12.23
18403.4375,-12.22
18415.625,-12.27
18427.8125,-12.29
18440,-12.28
18452.1875,-12.30
18464.375,-12.36
18476.5625,-12.46
18488.75,-12.55
18500.9375,-12.44
18513.125,-12.56
18525.3125,-12.58
18537.5,-12.64
18549.6875,-12.57
18561.875,-12.65
18574.0625,-12.75
18586.25,-12.91
18598.4375,-13.12
18610.625,-13.25
18622.8125,-13.23
18635,-13.27
18647.1875,-13.27
18659.375,-13.42
18671.5625,-13.44
18683.75,-13.36
18695.9375,-13.19
18708.125,-13.06
18720.3125,-12.81
18732.5,-12.71
18744.6875,-12.43
18756.875,-12.37
18769.0625,-12.17
18781.25,-12.13
18793.4375,-12.19
18805.625,-12.39
18817.8125,-12.63
18830,-12.83
18842.1875,-13.16
18854.375,-13.48
18866.5625,-13.84
18878.75,-13.97
18890.9375,-14.01
18903.125,-14.12
18915.3125,-14.17
18927.5,-14.14
18939.6875,-13.91
18951.875,-13.70
18964.0625,-13.44
18976.25,-13.15
18988.4375,-12.92
19000.625,-12.73
19012.8125,-12.55
19025,-12.43
19037.1875,-12.45
19049.375,-12.50
19061.5625,-12.54
19073.75,-12.69
19085.9375,-12.79
19098.125,-12.86
19110.3125,-12.83
19122.5,-12.86
19134.6875,-12.97
19146.875,-12.94
19159.0625,-12.93
19171.25,-12.87
19183.4375,-12.82
19195.625,-12.93
19207.8125,-12.88
19220,-12.95
19232.1875,-13.09
19244.375,-13.32
19256.5625,-13.43
19268.75,-13.62
19280.9375,-13.59
19293.125,-13.60
19305.3125,-13.60
19317.5,-13.54
19329.6875,-13.39
19341.875,-13.28
19354.0625,-13.13
19366.25,-12.87
19378.4375,-12.71
19390.625,-12.59
19402.8125,-12.50
19415,-12.51
19427.1875,-12.49
19439.375,-12.60
19451.5625,-12.80
19463.75,-12.96
19475.9375,-13.09
19488.125,-13.17
19500.3125,-13.17
19512.5,-13.27
19524.6875,-13.23
19536.875,-13.24
19549.0625,-13.20
19561.25,-13.18
19573.4375,-13.24
19585.625,-13.08
19597.8125,-13.09
19610,-12.98
19622.1875,-13.00
19634.375,-12.86
19646.5625,-12.82
19658.75,-12.74
19670.9375,-12.70
19683.125,-12.57
19695.3125,-12.64
19707.5,-12.57
19719.6875,-12.59
19731.875,-12.72
19744.0625,-12.80
19756.25,-12.98
19768.4375,-13.08
19780.625,-13.25
19792.8125,-13.42
19805,-13.52
19817.1875,-13.78
19829.375,-13.65
19841.5625,-13.61
19853.75,-13.60
19865.9375,-13.51
19878.125,-13.50
19890.3125,-13.57
19902.5,-13.36
19914.6875,-13.39
19926.875,-13.43
19939.0625,-13.45
19951.25,-13.62
19963.4375,-13.72
19975.625,-13.83
19987.8125,-13.95
20000,-14.14
