Freq(MHz),Loss
16928.75,-21.30
16940.9375,-21.99
16953.125,-22.60
16965.3125,-23.25
16977.5,-23.65
16989.6875,-23.90
17001.875,-24.13
17014.0625,-24.15
17026.25,-24.18
17038.4375,-23.92
17050.625,-23.61
17062.8125,-23.07
17075,-22.30
17087.1875,-21.53
17099.375,-20.82
17111.5625,-20.15
17123.75,-19.82
17135.9375,-19.93
17148.125,-20.22
17160.3125,-20.71
17172.5,-21.28
17184.6875,-21.58
17196.875,-21.93
17209.0625,-22.21
17221.25,-22.25
17233.4375,-22.20
17245.625,-22.04
17257.8125,-21.63
17270,-21.12
17282.1875,-20.44
17294.375,-19.69
17306.5625,-18.91
17318.75,-18.33
17330.9375,-17.94
17343.125,-17.97
17355.3125,-18.34
17367.5,-18.81
17379.6875,-19.30
17391.875,-19.67
17404.0625,-19.91
17416.25,-20.04
17428.4375,-20.11
17440.625,-19.92
17452.8125,-19.73
17465,-19.27
17477.1875,-18.70
17489.375,-17.96
17501.5625,-17.30
17513.75,-16.86
17525.9375,-16.67
17538.125,-16.97
17550.3125,-17.51
17562.5,-17.99
17574.6875,-18.69
17586.875,-19.21
17599.0625,-19.64
17611.25,-19.91
17623.4375,-19.96
17635.625,-19.95
17647.8125,-19.77
17660,-19.57
17672.1875,-19.12
17684.375,-18.39
17696.5625,-17.63
17708.75,-16.85
17720.9375,-16.14
17733.125,-15.50
17745.3125,-15.14
17757.5,-15.08
17769.6875,-15.12
17781.875,-15.28
17794.0625,-15.49
17806.25,-15.68
17818.4375,-15.65
17830.625,-15.63
17842.8125,-15.43
17855,-15.08
17867.1875,-14.59
17879.375,-14.10
17891.5625,-13.73
17903.75,-13.35
17915.9375,-13.33
17928.125,-13.49
17940.3125,-13.83
17952.5,-14.28
17964.6875,-14.74
17976.875,-15.17
17989.0625,-15.41
18001.25,-15.49
18013.4375,-15.52
18025.625,-15.47
18037.8125,-15.21
18050,-14.81
18062.1875,-14.38
18074.375,-13.86
18086.5625,-13.48
18098.75,-13.18
18110.9375,-12.98
18123.125,-12.90
18135.3125,-13.03
18147.5,-13.17
18159.6875,-13.29
18171.875,-13.45
18184.0625,-13.55
18196.25,-13.59
18208.4375,-13.54
18220.625,-13.58
18232.8125,-13.55
18245,-13.66
18257.1875,-13.77
18269.375,-14.05
18281.5625,-14.27
18293.75,-14.72
18305.9375,-14.89
18318.125,-15.02
18330.3125,-15.11
18342.5,-15.18
18354.6875,-15.11
18366.875,-14.86
18379.0625,-14.59
18391.25,-14.49
18403.4375,-14.23
18415.625,-14.21
18427.8125,-14.47
18440,-14.86
18452.1875,-15.37
18464.375,-15.89
18476.5625,-16.45
18488.75,-16.96
18500.9375,-17.11
18513.125,-17.31
18525.3125,-17.37
18537.5,-17.11
18549.6875,-16.89
18561.875,-16.63
18574.0625,-16.35
18586.25,-16.33
18598.4375,-16.41
18610.625,-16.83
18622.8125,-17.33
18635,-18.06
18647.1875,-18.69
18659.375,-19.21
18671.5625,-19.79
18683.75,-20.15
18695.9375,-20.20
18708.125,-20.15
18720.3125,-19.84
18732.5,-19.68
18744.6875,-19.41
18756.875,-19.27
18769.0625,-19.26
18781.25,-19.55
18793.4375,-20.22
18805.625,-20.84
18817.8125,-21.47
18830,-22.15
18842.1875,-22.66
18854.375,-23.02
18866.5625,-23.30
18878.75,-23.37
18890.9375,-23.44
18903.125,-23.80
18915.3125,-24.35
18927.5,-25.27
18939.6875,-26.63
18951.875,-27.87
18964.0625,-29.42
18976.25,-30.79
18988.4375,-32.10
19000.625,-32.91
19012.8125,-33.75
19025,-34.48
19037.1875,-35.13
19049.375,-35.44
19061.5625,-36.27
19073.75,-36.97
19085.9375,-38.32
19098.125,-38.62
19110.3125,-39.71
19122.5,-40.15
19134.6875,-41.48
19146.875,-40.45
19159.0625,-41.07
19171.25,-40.70
19183.4375,-39.94
19195.625,-38.98
19207.8125,-38.60
19220,-37.43
19232.1875,-36.59
19244.375,-35.91
19256.5625,-34.94
19268.75,-35.31
19280.9375,-35.51
19293.125,-35.60
19305.3125,-36.06
19317.5,-36.36
19329.6875,-37.08
19341.875,-36.93
19354.0625,-37.15
19366.25,-37.21
19378.4375,-37.11
19390.625,-36.51
19402.8125,-36.05
19415,-35.49
19427.1875,-35.22
19439.375,-34.91
19451.5625,-34.78
19463.75,-34.76
19475.9375,-34.76
19488.125,-35.24
19500.3125,-35.75
19512.5,-35.74
19524.6875,-36.62
19536.875,-36.74
19549.0625,-37.92
19561.25,-36.80
19573.4375,-37.36
19585.625,-37.15
19597.8125,-36.35
19610,-35.96
19622.1875,-34.72
19634.375,-33.92
19646.5625,-33.32
19658.75,-32.93
19670.9375,-33.04
19683.125,-33.27
19695.3125,-33.74
19707.5,-34.05
19719.6875,-34.06
19731.875,-34.72
19744.0625,-34.38
19756.25,-34.23
19768.4375,-34.10
19780.625,-33.83
19792.8125,-33.13
19805,-32.58
19817.1875,-32.17
19829.375,-33.07
19841.5625,-33.61
19853.75,-35.16
19865.9375,-36.79
19878.125,-39.06
19890.3125,-41.75
19902.5,-44.25
19914.6875,-45.38
19926.875,-49.01
19939.0625,-47.48
19951.25,-51.70
19963.4375,-48.04
19975.625,-48.45
19987.8125,-49.92
20000,-47.95
