Freq(MHz),Loss
13565,-17.11
13577.1875,-17.08
13589.375,-17.03
13601.5625,-17.03
13613.75,-17.03
13625.9375,-17.02
13638.125,-17.02
13650.3125,-17.02
13662.5,-16.99
13674.6875,-16.98
13686.875,-16.99
13699.0625,-17.02
13711.25,-17.02
13723.4375,-17.04
13735.625,-17.03
13747.8125,-17.04
13760,-17.01
13772.1875,-17
13784.375,-17.01
13796.5625,-17
13808.75,-16.99
13820.9375,-16.99
13833.125,-17.02
13845.3125,-17.07
13857.5,-17.1
13869.6875,-17.16
13881.875,-17.24
13894.0625,-17.21
13906.25,-17.27
13918.4375,-17.33
13930.625,-17.45
13942.8125,-17.55
13955,-17.64
13967.1875,-17.74
13979.375,-17.76
13991.5625,-17.78
14003.75,-17.82
14015.9375,-17.81
14028.125,-17.79
14040.3125,-17.83
14052.5,-17.78
14064.6875,-17.73
14076.875,-17.69
14089.0625,-17.64
14101.25,-17.62
14113.4375,-17.61
14125.625,-17.61
14137.8125,-17.66
14150,-17.71
14162.1875,-17.75
14174.375,-17.75
14186.5625,-17.86
14198.75,-17.9
14210.9375,-17.93
14223.125,-17.92
14235.3125,-17.95
14247.5,-18.04
14259.6875,-18.06
14271.875,-18.03
14284.0625,-17.97
14296.25,-17.89
14308.4375,-17.85
14320.625,-17.8
14332.8125,-17.72
14345,-17.71
14357.1875,-17.67
14369.375,-17.67
14381.5625,-17.61
14393.75,-17.56
14405.9375,-17.48
14418.125,-17.45
14430.3125,-17.45
14442.5,-17.38
14454.6875,-17.4
14466.875,-17.36
14479.0625,-17.36
14491.25,-17.31
14503.4375,-17.25
14515.625,-17.24
14527.8125,-17.21
14540,-17.15
14552.1875,-17.15
14564.375,-17.14
14576.5625,-17.15
14588.75,-17.14
14600.9375,-17.18
14613.125,-17.21
14625.3125,-17.29
14637.5,-17.3
14649.6875,-17.29
14661.875,-17.33
14674.0625,-17.44
14686.25,-17.43
14698.4375,-17.43
14710.625,-17.45
14722.8125,-17.46
14735,-17.48
14747.1875,-17.36
14759.375,-17.36
14771.5625,-17.34
14783.75,-17.35
14795.9375,-17.39
14808.125,-17.39
14820.3125,-17.42
14832.5,-17.47
14844.6875,-17.48
14856.875,-17.55
14869.0625,-17.71
14881.25,-17.88
14893.4375,-17.94
14905.625,-18.01
14917.8125,-18.11
14930,-18.1
14942.1875,-18.16
14954.375,-18.16
14966.5625,-18.19
14978.75,-18.14
14990.9375,-18.13
15003.125,-18.15
15015.3125,-18.05
15027.5,-17.99
15039.6875,-17.87
15051.875,-17.78
15064.0625,-17.74
15076.25,-17.73
15088.4375,-17.76
15100.625,-17.75
15112.8125,-17.77
15125,-17.78
15137.1875,-17.84
15149.375,-17.8
15161.5625,-17.84
15173.75,-17.96
15185.9375,-18
15198.125,-18.02
15210.3125,-18.05
15222.5,-17.99
15234.6875,-17.89
15246.875,-17.91
15259.0625,-17.86
15271.25,-17.79
15283.4375,-17.82
15295.625,-17.73
15307.8125,-17.73
15320,-17.66
15332.1875,-17.65
15344.375,-17.64
15356.5625,-17.63
15368.75,-17.68
15380.9375,-17.66
15393.125,-17.57
15405.3125,-17.59
15417.5,-17.57
15429.6875,-17.51
15441.875,-17.47
15454.0625,-17.39
15466.25,-17.38
15478.4375,-17.29
15490.625,-17.27
